SNP	SNP_Chromosome	SNP_Locus	Gene_Name	Gene_Chromosome	Gene_Start	Gene_End	Tissue	p-value	Adj_p-value	Effect_Size	Cell_Lines	Cell_Lines_HiC_scores	HiC_Contact_Score	GTEx_cis_p_Threshold	cis_SNP-gene_interaction	SNP-gene_Distance	Expression_Level_In_eQTL_Tissue	Max_Expressed_Tissue	Maximum_Expression_Level	Min_Expressed_Tissue	Min_Expression_Level
rs6110697	20	1615661	RP11-77C3.3	20	1614154	1629118	Testis	4.1038e-18	1.1810936585365852e-17	0.994299	HMEC, HUVEC, IMR90, KBM7, NHEK	3.33, 6.00, 5.43, 4.40, 2.00	21.1619	NA	True	0	1.76	gene_id	S	Cervix - Ectocervix	0.01098
rs240707	16	28524612	CLN3	16	28488600	28505307	Testis	0.000879479	0.0009349416396396397	0.076178	HMEC, HUVEC, IMR90, KBM7, NHEK	0.67, 4.67, 2.57, 2.40, 2.00	12.3048	NA	True	19305	18.1	gene_id	S	Heart - Left Ventricle	6.353
rs60342497	6	36061461	SRPK1	6	35800743	35889119	Testis	9.91541e-06	1.2787086120218581e-05	0.063556	HMEC, HUVEC, IMR90, KBM7, NHEK	1.00, 4.67, 5.43, 1.20, 4.00	16.2952	NA	True	172342	52.07	gene_id	S	Heart - Left Ventricle	4.173
rs1131017	12	56435929	RPS26	12	56435637	56438116	Testis	1.0945199999999999e-87	1.076278e-86	-1.249232	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0	195.9	gene_id	S	Brain - Hippocampus	132.3
rs1131017	12	56435929	SUOX	12	56390964	56400425	Testis	5.96994e-17	1.677268857142857e-16	0.264963	HMEC, HUVEC, IMR90	0.67, 2.00, 1.71	4.3810	NA	True	35504	9.777999999999999	gene_id	S	Whole Blood	3.891
rs1264352	6	30789647	MUC22	6	30978251	31003179	Testis	0.000112195	0.00012729817307692307	0.553136	HUVEC, IMR90	1.33, 0.29	1.6190	NA	True	188604	0.1673	gene_id	S	Adipose - Visceral (Omentum)	0.003807
rs3087243	2	204738919	CTLA4	2	204732509	204738683	Testis	7.81664e-12	1.6770245818181818e-11	0.349497	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.43, 2.00, 8.00	15.0952	NA	True	236	2.449	gene_id	S	Cells - Transformed fibroblasts	0.03568
rs2289702	15	79237293	CTSH	15	79213400	79241916	Testis	1.75362e-13	4.2665393814432983e-13	-0.601647	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 6.67, 6.86, 8.40, 8.00	35.5905	NA	True	0	15.71	gene_id	S	Cells - Transformed fibroblasts	3.965
rs2847274	18	12777603	RP11-973H7.1	18	12774650	12775922	Thyroid	1.21701e-10	2.45482358974359e-10	-1.376101	HMEC, HUVEC, KBM7, NHEK	0.33, 0.67, 0.40, 2.00	3.4000	NA	True	1681	0.1388	gene_id	S	Brain - Spinal cord (cervical c-1)	0.02205
rs4788073	16	28594549	SBK1	16	28303840	28335170	Thyroid	4.90839e-05	5.850404242424242e-05	-0.106438	HMEC, HUVEC, IMR90, KBM7, NHEK	1.00, 2.67, 0.57, 0.80, 2.00	7.0381	NA	True	259379	6.196000000000001	gene_id	S	Cells - Transformed fibroblasts	0.03157
rs3842756	11	2180772	TH	11	2185159	2193107	Thyroid	1.4603e-11	3.049830088495575e-11	-2.206477	HMEC, HUVEC, IMR90, KBM7, NHEK	0.67, 1.33, 1.71, 1.20, 4.00	8.9143	NA	True	4387	0.1532	gene_id	S	Whole Blood	0.013590000000000001
rs516316	19	49206145	NTN5	19	49164664	49176338	Thyroid	1.4642499999999998e-20	4.7994861111111106e-20	0.723019	HMEC, HUVEC, IMR90, KBM7	0.67, 3.33, 0.86, 2.40	7.2571	NA	True	29807	3.4589999999999996	gene_id	S	Cells - EBV-transformed lymphocytes	0.09671
rs1131017	12	56435929	RPS26	12	56435637	56438116	Thyroid	2.416699999999999e-162	8.147731428571426e-161	-2.088058	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0	468.65	gene_id	S	Brain - Hippocampus	132.3
rs2210913	1	157668993	FCRL3	1	157644111	157670647	Thyroid	2.18572e-07	3.2855408917197455e-07	0.931331	HMEC, HUVEC, IMR90, KBM7, NHEK	3.67, 6.67, 6.29, 5.60, 10.00	32.2190	NA	True	0	0.21	gene_id	S	Brain - Cerebellar Hemisphere	0.012565
rs2237096	6	36008002	SLC26A8	6	35911291	35992645	Thyroid	7.48877e-58	6.311963285714286e-57	2.412245	HMEC, HUVEC, IMR90, KBM7	1.67, 6.67, 7.14, 4.00	19.4762	NA	True	15357	0.52045	gene_id	S	Cells - EBV-transformed lymphocytes	0.039085
rs113003633	7	26862983	HOXA5	7	27180671	27183287	Thyroid	2.58695e-05	3.196440837696335e-05	0.672561	HMEC, KBM7	0.33, 0.40	0.7333	NA	True	317688	2.5005	gene_id	S	Brain - Putamen (basal ganglia)	0.01236
rs2289702	15	79237293	CTSH	15	79213400	79241916	Thyroid	7.173459999999999e-40	3.9370617674418596e-39	-1.42865	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 6.67, 6.86, 8.40, 8.00	35.5905	NA	True	0	40.87	gene_id	S	Cells - Transformed fibroblasts	3.965
rs62324212	4	123560939	CCNA2	4	122737603	122745087	Uterus	0.000942411	0.0009884844266666668	0.348549	HUVEC, NHEK	0.67, 2.00	2.6667	NA	True	815852	6.507000000000001	gene_id	S	Muscle - Skeletal	0.44985
rs16883819	6	35997768	SLC26A8	6	35911291	35992645	Uterus	5.79001e-05	6.832211799999999e-05	1.454115	HMEC, HUVEC, IMR90, KBM7	4.00, 3.33, 6.86, 3.60	17.7905	NA	True	5123	0.1493	gene_id	S	Cells - EBV-transformed lymphocytes	0.039085
rs1074631	16	28554108	SULT1A2	16	28603264	28608430	Uterus	3.20892e-09	5.870582325581395e-09	1.84646	HMEC, HUVEC	0.33, 1.33	1.6667	NA	True	49156	0.5487	gene_id	S	Cells - EBV-transformed lymphocytes	0.045489999999999996
rs1131017	12	56435929	RPS26	12	56435637	56438116	Uterus	9.68437e-36	4.862790042553191e-35	-2.576615	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0	586.6	gene_id	S	Brain - Hippocampus	132.3
rs7237497	18	12777325	RP11-973H7.1	18	12774650	12775922	Vagina	1.11563e-05	1.4309167391304348e-05	-1.986505	HMEC, HUVEC, KBM7, NHEK	0.33, 0.67, 0.40, 2.00	3.4000	NA	True	1403	0.1395	gene_id	S	Brain - Spinal cord (cervical c-1)	0.02205
rs11464691	17	38770640	SMARCE1	17	38781214	38804760	Vagina	2.68292e-07	3.957307e-07	-0.19674	HMEC, HUVEC, IMR90, KBM7, NHEK	2.00, 1.33, 4.86, 3.20, 4.00	15.3905	NA	True	10574	33.02	gene_id	S	Whole Blood	7.4479999999999995
rs3761959	1	157669278	FCRL3	1	157644111	157670647	Vagina	2.16054e-05	2.697817142857143e-05	1.535041	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 8.00, 7.43, 5.60, 16.00	42.6952	NA	True	0	0.128	gene_id	S	Brain - Cerebellar Hemisphere	0.012565
rs1131017	12	56435929	RPS26	12	56435637	56438116	Vagina	3.83596e-38	2.0574694545454545e-37	-2.675833	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0	541.6	gene_id	S	Brain - Hippocampus	132.3
rs3842729	11	2184336	IGF2	11	2150342	2170833	Whole_Blood	0.000478381	0.000522675537037037	-0.449612	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	0.67, 0.67, 0.57, 2.40, 2.00	6.3048	NA	True	13503
rs231976	16	28545587	APOBR	16	28505970	28510291	Whole_Blood	0.000452268	0.0004964430139534884	-0.121593	NA	NA	NA	HMEC, IMR90, KBM7, NHEK	0.67, 0.57, 0.80, 2.00	4.0381	NA	True	35296
rs151234	16	28505660	IL27	16	28510683	28523372	Whole_Blood	1.52419e-08	2.587833381294964e-08	-0.658835	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	1.33, 3.33, 3.71, 3.60, 6.00	17.9810	NA	True	5023
rs3761959	1	157669278	FCRL3	1	157644111	157670647	Whole_Blood	4.18457e-26	1.5675532063492064e-25	0.735431	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	5.67, 8.00, 7.43, 5.60, 16.00	42.6952	NA	True	0
rs679574	19	49206108	NTN5	19	49164664	49176338	Whole_Blood	7.0804e-05	8.231400985221674e-05	0.500103	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7	0.67, 3.33, 0.86, 2.40	7.2571	NA	True	29770
rs1131017	12	56435929	RPS26	12	56435637	56438116	Whole_Blood	5.820609999999998e-101	8.080376235294116e-100	-2.722221	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	2.33, 1.33, 1.71, 1.60, 2.00	8.9810	NA	True	0
rs886425	6	30781301	LINC00243	6	30766431	30798436	Whole_Blood	3.17673e-13	7.572810909090909e-13	1.167792	NA	NA	NA	HMEC, HUVEC, IMR90, KBM7, NHEK	8.33, 18.67, 14.57, 7.20, 20.00	68.7714	NA	True	0
